"movieID"	"title"	"unknown"	"Action"	"Adventure"	"Animation"	"Children.s"	"Comedy"	"Crime"	"Documentary"	"Drama"	"Fantasy"	"Film.noir"	"Horror"	"Musical"	"Mystery"	"Romance"	"Sci.fi"	"Thriller"	"War"	"Western"	"nb.Ratings"	"mean"	"sd"	"max"	"min"	"med"
913	"Maltese Falcon, The (1941)"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1043	4.4	0.77	5	1	5
914	"My Fair Lady (1964)"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	636	4.15	0.87	5	1	4
915	"Sabrina (1954)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	365	3.96	0.88	5	1	4
916	"Roman Holiday (1953)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	425	4.22	0.84	5	1	4
917	"Little Princess, The (1939)"	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	77	3.68	0.97	5	1	4
918	"Meet Me in St. Louis (1944)"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	189	3.79	1	5	1	4
919	"Wizard of Oz, The (1939)"	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1718	4.25	0.9	5	1	4
920	"Gone with the Wind (1939)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1156	4	1.05	5	1	4
921	"My Favorite Year (1982)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	302	3.89	0.83	5	1	4
922	"Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470	4.49	0.74	5	1	5
923	"Citizen Kane (1941)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1116	4.39	0.87	5	1	5
924	"2001: A Space Odyssey (1968)"	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1716	4.07	1.04	5	1	4
925	"Golden Earrings (1947)"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	3.25	1.06	5	1	3
926	"All About Eve (1950)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	403	4.26	0.84	5	1	4
927	"Women, The (1939)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	84	3.98	1.02	5	1	4
928	"Rebecca (1940)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	386	4.2	0.81	5	1	4
929	"Foreign Correspondent (1940)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	93	3.78	0.86	5	1	4
930	"Notorious (1946)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	445	4.29	0.75	5	1	4
931	"Spellbound (1945)"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	206	3.91	0.85	5	1	4
932	"Affair to Remember, An (1957)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	189	3.95	1.01	5	1	4
933	"To Catch a Thief (1955)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	443	4.1	0.81	5	1	4
934	"Father of the Bride (1950)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	304	3.66	0.95	5	1	4
935	"Band Wagon, The (1953)"	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	71	3.63	1.1	5	1	4
936	"Ninotchka (1939)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	132	4.08	0.82	5	1	4
937	"Love in the Afternoon (1957)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	44	3.75	1.1	5	1	4
938	"Gigi (1958)"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	187	3.62	1.09	5	1	4
939	"Reluctant Debutante, The (1958)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	11	3.18	1.33	5	1	3
940	"Adventures of Robin Hood, The (1938)"	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	3.97	0.91	5	1	4
941	"Mark of Zorro, The (1940)"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	3.7	0.87	5	1	4
942	"Laura (1944)"	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	292	4.2	0.77	5	2	4
943	"Ghost and Mrs. Muir, The (1947)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	171	3.98	0.86	5	1	4
944	"Lost Horizon (1937)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	97	3.79	0.95	5	1	4
945	"Top Hat (1935)"	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	251	4.15	0.84	5	1	4
946	"To Be or Not to Be (1942)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	161	3.85	1.01	5	1	4
947	"My Man Godfrey (1936)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	188	4.11	0.83	5	1	4
948	"Giant (1956)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	130	3.75	0.91	5	1	4
949	"East of Eden (1955)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	215	3.98	0.88	5	1	4
950	"Thin Man, The (1934)"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	292	4.24	0.77	5	1	4
951	"His Girl Friday (1940)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	397	4.25	0.81	5	1	4
952	"Around the World in 80 Days (1956)"	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	269	3.6	0.89	5	1	4
953	"It's a Wonderful Life (1946)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	729	4.3	0.91	5	1	5
954	"Mr. Smith Goes to Washington (1939)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	383	4.24	0.81	5	1	4
955	"Bringing Up Baby (1938)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	413	4.17	0.96	5	1	4
956	"Penny Serenade (1941)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	40	3.55	0.93	5	1	4
957	"Scarlet Letter, The (1926)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	37	3.24	1.21	5	1	3
958	"Lady of Burlesque (1943)"	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	13	3.38	0.87	5	2	3
959	"Of Human Bondage (1934)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	58	3.74	1	5	1	4
960	"Angel on My Shoulder (1946)"	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	20	3.45	1.32	5	1	3.5
961	"Little Lord Fauntleroy (1936)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	23	3.48	1.2	5	1	4
962	"They Made Me a Criminal (1939)"	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	11	3.55	1.04	5	1	4
963	"Inspector General, The (1949)"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	54	3.57	1.04	5	1	4
964	"Angel and the Badman (1947)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	51	3.39	0.98	5	1	3
965	"39 Steps, The (1935)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	253	4.08	0.85	5	1	4
966	"Walk in the Sun, A (1945)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	4	0.63	5	3	4
967	"Outlaw, The (1943)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	23	3.26	1.1	5	2	3
968	"Night of the Living Dead (1968)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	715	3.67	1.16	5	1	4
969	"African Queen, The (1951)"	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1057	4.25	0.82	5	1	4
970	"Beat the Devil (1954)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	37	3.41	1.17	5	1	4
971	"Cat on a Hot Tin Roof (1958)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	271	4.05	0.85	5	1	4
972	"Last Time I Saw Paris, The (1954)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	3.17	0.75	4	2	3
973	"Meet John Doe (1941)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	82	3.91	0.95	5	1	4
974	"Algiers (1938)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	16	3.75	0.77	5	2	4
975	"Something to Sing About (1937)"	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1.5	0.71	2	1	1.5
976	"Farewell to Arms, A (1932)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	56	3.57	1.08	5	1	4
977	"Moonlight Murder (1936)"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	0	2	2	2
978	"Blue Angel, The (Blaue Engel, Der) (1930)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	100	3.94	1.12	5	1	4
980	"In the Line of Duty 2 (1987)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2.8	1.3	4	1	3
981	"Dangerous Ground (1997)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	2.75	1.71	5	1	2.5
982	"Picnic (1955)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	81	3.68	0.95	5	1	4
984	"Pompatus of Love, The (1996)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	33	2.67	1.11	5	1	3
985	"Small Wonders (1996)"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	3.75	1.26	5	2	4
986	"Fly Away Home (1996)"	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	3.6	1.02	5	1	4
987	"Bliss (1997)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	40	2.9	0.98	5	1	3
988	"Grace of My Heart (1996)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	69	3.38	1.06	5	1	3
989	"Schlafes Bruder (Brother of Sleep) (1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	5	NA	5	5	5
990	"Maximum Risk (1996)"	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	54	2.57	0.94	4	1	3
991	"Michael Collins (1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	170	3.52	0.86	5	1	4
992	"Rich Man's Wife, The (1996)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	20	2.6	1.1	5	1	3
993	"Infinity (1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	3.11	1.05	5	1	3
994	"Big Night (1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	450	4.1	0.82	5	1	4
996	"Last Man Standing (1996)"	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	256	2.91	1.13	5	1	3
997	"Caught (1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	28	3.36	0.99	5	1	3
998	"Set It Off (1996)"	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	93	3.01	1.06	5	1	3
999	"2 Days in the Valley (1996)"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	286	3.28	0.92	5	1	3
1000	"Curdled (1996)"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	20	3.05	1.23	5	1	3
1002	"Ed's Next Move (1996)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4.25	0.89	5	3	4.5
1003	"Extreme Measures (1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	121	2.94	0.87	5	1	3
1004	"Glimmer Man, The (1996)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	101	2.66	1.17	5	1	3
1005	"D3: The Mighty Ducks (1996)"	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	142	2.37	1.11	5	1	2
1006	"Chamber, The (1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	78	3.09	0.96	5	1	3
1007	"Apple Dumpling Gang, The (1975)"	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	232	2.98	0.93	5	1	3
1008	"Davy Crockett, King of the Wild Frontier (1955)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	97	3.33	0.94	5	1	3
1009	"Escape to Witch Mountain (1975)"	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	291	3.19	1.04	5	1	3
1010	"Love Bug, The (1969)"	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	242	3.27	0.98	5	1	3
1011	"Herbie Rides Again (1974)"	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	135	2.73	1.01	5	1	3
1012	"Old Yeller (1957)"	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	301	3.7	0.96	5	1	4
1013	"Parent Trap, The (1961)"	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	258	3.57	1.03	5	1	4
1014	"Pollyanna (1960)"	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	136	3.4	1.14	5	1	3
1015	"Homeward Bound: The Incredible Journey (1993)"	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	3.35	1.05	5	1	4
1016	"Shaggy Dog, The (1959)"	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	156	3.22	0.93	5	1	3
1017	"Swiss Family Robinson (1960)"	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	3.59	0.87	5	1	4
1018	"That Darn Cat! (1965)"	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	123	3.25	1.06	5	1	3
1019	"20,000 Leagues Under the Sea (1954)"	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	575	3.7	0.87	5	1	4
1020	"Cool Runnings (1993)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	392	3.24	0.97	5	1	3
1021	"Angels in the Outfield (1994)"	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	247	2.77	1.12	5	1	3
1022	"Cinderella (1950)"	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	577	3.76	0.97	5	1	4
1023	"Winnie the Pooh and the Blustery Day (1968)"	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	3.99	1.06	5	1	4
1024	"Three Caballeros, The (1945)"	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	126	3.25	0.98	5	1	3
1025	"Sword in the Stone, The (1963)"	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	3.61	0.91	5	1	4
1026	"So Dear to My Heart (1949)"	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	3.62	1.19	5	1	4
1027	"Robin Hood: Prince of Thieves (1991)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	344	3.16	1.03	5	1	3
1028	"Mary Poppins (1964)"	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1011	3.89	1.01	5	1	4
1029	"Dumbo (1941)"	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	568	3.69	0.96	5	1	4
1030	"Pete's Dragon (1977)"	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	323	3.08	1.05	5	1	3
1031	"Bedknobs and Broomsticks (1971)"	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	319	3.48	0.95	5	1	4
1032	"Alice in Wonderland (1951)"	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	525	3.7	0.97	5	1	4
1033	"Fox and the Hound, The (1981)"	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	3.45	0.96	5	1	3
1034	"Freeway (1996)"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	169	3.64	1.11	5	1	4
1035	"Sound of Music, The (1965)"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	882	3.93	1.13	5	1	4
1036	"Die Hard (1988)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1666	4.12	0.86	5	1	4
1037	"Lawnmower Man, The (1992)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	615	2.66	1.06	5	1	3
1038	"Unhook the Stars (1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	3.27	0.9	5	2	3
1039	"Synthetic Pleasures (1995)"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	3.67	0.58	4	3	4
1040	"Secret Agent, The (1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	3	1	4	2	3
1041	"Secrets & Lies (1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	474	4.04	0.89	5	1	4
1042	"That Thing You Do! (1996)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	528	3.48	0.96	5	1	4
1043	"To Gillian on Her 37th Birthday (1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	108	2.84	1.02	5	1	3
1044	"Surviving Picasso (1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	35	3.29	0.99	5	1	3
1046	"Beautiful Thing (1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	90	4.07	1.13	5	1	4
1047	"Long Kiss Goodnight, The (1996)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	434	3.48	1.04	5	1	4
1049	"Ghost and the Darkness, The (1996)"	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	451	3.33	1.05	5	1	3
1050	"Looking for Richard (1996)"	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	146	3.82	1.05	5	1	4
1051	"Trees Lounge (1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	98	3.42	0.96	5	1	4
1053	"Normal Life (1996)"	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	35	2.91	1.07	5	1	3
1054	"Get on the Bus (1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	81	3.31	1.13	5	1	4
1055	"Shadow Conspiracy (1997)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	19	2.74	1.1	5	1	3
1056	"Jude (1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	3.54	0.81	5	2	4
1057	"Everyone Says I Love You (1996)"	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	274	3.56	0.95	5	1	4
1058	"Bitter Sugar (Azucar Amargo) (1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	3.27	1.1	5	1	3
1059	"William Shakespeare's Romeo and Juliet (1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	479	3.4	1.17	5	1	4
1060	"Swingers (1996)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	786	3.94	0.96	5	1	4
1061	"Sleepers (1996)"	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	374	3.55	0.95	5	1	4
1062	"Sunchaser, The (1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2.5	0.71	3	2	2.5
1063	"Johns (1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	26	3.15	1.26	5	1	3
1064	"Aladdin and the King of Thieves (1996)"	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	209	2.89	1.06	5	1	3
1066	"Shall We Dance? (1937)"	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	175	4.17	0.9	5	1	4
1067	"Damsel in Distress, A (1937)"	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	23	3.78	1.24	5	1	4
1068	"Crossfire (1947)"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	35	3.69	0.93	5	1	4
1069	"Murder, My Sweet (1944)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	110	3.93	0.95	5	1	4
1070	"Macao (1952)"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	3	3	3
1071	"For the Moment (1994)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	5	3.4	1.14	5	2	3
1073	"Willy Wonka and the Chocolate Factory (1971)"	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1313	3.86	1.02	5	1	4
1076	"Innocents, The (1961)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	23	4	0.9	5	2	4
1077	"Sleeper (1973)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	744	3.98	0.9	5	1	4
1078	"Bananas (1971)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	372	3.84	0.89	5	1	4
1079	"Fish Called Wanda, A (1988)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1326	3.97	0.92	5	1	4
1080	"Monty Python's Life of Brian (1979)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	926	4.02	0.93	5	1	4
1081	"Victor/Victoria (1982)"	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	434	3.62	1	5	1	4
1082	"Candidate, The (1972)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	154	3.7	0.77	5	2	4
1083	"Great Race, The (1965)"	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	164	3.53	0.93	5	1	4
1084	"Bonnie and Clyde (1967)"	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	686	4.1	0.82	5	1	4
1085	"Old Man and the Sea, The (1958)"	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	131	3.78	0.97	5	1	4
1086	"Dial M for Murder (1954)"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	379	4.08	0.78	5	1	4
1087	"Madame Butterfly (1995)"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	18	3.44	1.04	5	1	4
1088	"Dirty Dancing (1987)"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	687	3.31	1.17	5	1	3
1089	"Reservoir Dogs (1992)"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1259	4.14	0.99	5	1	4
1090	"Platoon (1986)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1143	4.09	0.87	5	1	4
1091	"Weekend at Bernie's (1989)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	373	2.79	1.06	5	1	3
1092	"Basic Instinct (1992)"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	751	3.54	0.96	5	1	4
1093	"Doors, The (1991)"	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	680	3.41	0.93	5	1	3
1094	"Crying Game, The (1992)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1229	3.73	1.01	5	1	4
1095	"Glengarry Glen Ross (1992)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	571	3.88	1.03	5	1	4
1096	"Sophie's Choice (1982)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	344	3.98	0.99	5	1	4
1097	"E.T. the Extra-Terrestrial (1982)"	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2269	3.97	0.95	5	1	4
1098	"Search for One-eye Jimmy, The (1996)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2.4	0.55	3	2	2
1099	"Christmas Carol, A (1938)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	194	3.99	0.9	5	1	4
1100	"Days of Thunder (1990)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	420	2.81	1.04	5	1	3
1101	"Top Gun (1986)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1010	3.69	1.03	5	1	4
1102	"American Strays (1996)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	1.41	4	1	1.5
1103	"Rebel Without a Cause (1955)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	402	3.92	0.85	5	1	4
1104	"Streetcar Named Desire, A (1951)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	483	4.23	0.85	5	1	4
1105	"Children of the Corn IV: The Gathering (1996)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	42	1.79	1.12	5	1	1
1107	"Loser (1991)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	3	1	2
1111	"Microcosmos (Microcosmos: Le peuple de l'herbe) (1996)"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	94	4.1	0.86	5	1	4
1112	"Palookaville (1996)"	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	35	3.43	0.98	5	1	3
1113	"Associate, The (1996)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	50	3	1.11	5	1	3
1114	"Funeral, The (1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	31	2.87	1.12	5	1	3
1115	"Sleepover (1995)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	NA	1	1	1
1116	"Single Girl, A (La Fille Seule) (1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17	3.41	0.87	5	1	3
1117	"Eighth Day, The (Le HuitiËme jour ) (1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	4.25	0.97	5	2	4.5
1118	"Tashunga (1995)"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	NA	2	2	2
