"userID"	"sex"	"age"	"occupation"	"zip.code"	"nb.Ratings"	"mean"	"sd"	"max"	"min"	"med"
1861	"M"	50	16	"92129"	460	3.34	0.78	5	1	3
1862	"M"	50	14	"95129"	35	4.4	0.88	5	1	5
1863	"M"	18	4	"90048"	104	4.5	0.84	5	1	5
1864	"M"	35	7	"94306"	23	3.3	1.58	5	1	3
1865	"F"	18	1	"94606"	334	3.58	0.95	5	1	4
1866	"M"	25	7	"94043"	139	4.09	0.79	5	1	4
1867	"M"	50	7	"95008"	54	2.96	1.33	5	1	3
1868	"M"	50	11	"92346"	54	3.63	0.92	5	1	4
1869	"M"	45	14	"95148"	48	3.92	1.13	5	1	4
1870	"M"	56	13	"85248"	158	3.8	1.09	5	1	4
1871	"F"	45	1	"46774"	117	3.73	1.12	5	1	4
1872	"M"	50	20	"92106"	33	3.82	0.98	5	2	4
1873	"M"	35	7	"02127"	198	3.49	0.83	5	1	4
1874	"M"	45	7	"95076"	64	3.59	0.73	5	2	4
1875	"M"	35	12	"94107"	338	3.62	0.98	5	1	4
1876	"M"	25	12	"92024"	33	3.45	1.23	5	1	4
1877	"F"	45	20	"90069"	147	3.13	1.3	5	1	3
1878	"M"	1	10	"92846"	83	3.65	1.21	5	1	4
1879	"M"	25	4	"29732"	263	3.93	0.98	5	1	4
1880	"M"	35	0	"91006"	955	3.34	0.87	5	1	3
1881	"M"	35	2	"95008"	57	4.33	0.76	5	3	5
1882	"M"	35	16	"92352"	223	3.78	0.85	5	1	4
1883	"F"	50	0	"94521"	435	3.33	0.93	5	1	3
1884	"M"	45	20	"93108"	707	3.87	0.76	5	1	4
1885	"M"	50	17	"94611"	57	4.16	0.98	5	2	4
1886	"M"	25	12	"94086"	26	3.92	1.13	5	1	4
1887	"M"	56	15	"92119"	125	3.38	1.05	5	1	3
1888	"M"	35	12	"95124"	34	3.62	1.18	5	1	4
1889	"M"	18	14	"80023"	624	3.27	0.92	5	1	3
1890	"M"	50	6	"94702"	202	3.52	0.89	5	1	4
1891	"M"	45	1	"91335"	279	3.55	0.87	5	1	4
1892	"M"	25	20	"90066"	22	4.27	0.7	5	3	4
1893	"F"	35	0	"90024"	28	3.75	0.89	5	2	4
1894	"F"	35	7	"94602"	172	4.24	0.62	5	3	4
1895	"M"	35	14	"89119"	86	4.03	0.68	5	2	4
1896	"M"	56	13	"92115"	207	4.15	0.8	5	1	4
1897	"F"	50	2	"94530"	657	3.71	0.81	5	1	4
1898	"M"	25	12	"91101"	26	3.92	1.16	5	1	4
1899	"F"	45	6	"02135"	756	3.79	0.74	5	1	4
1900	"M"	56	12	"94109"	40	3.67	0.92	5	1	4
1901	"M"	50	7	"94024"	150	4.17	0.75	5	2	4
1902	"M"	25	19	"93536"	258	3.65	0.88	5	1	4
1903	"M"	35	0	"90401"	197	4.02	0.91	5	1	4
1904	"M"	18	1	"30115"	352	3.27	1	5	1	3
1905	"F"	35	20	"94118"	47	4.11	0.76	5	3	4
1906	"F"	25	5	"91311"	26	3.65	1.29	5	1	4
1907	"M"	35	17	"94804"	24	3.83	1.24	5	1	4
1908	"M"	56	13	"95129"	208	3.18	1.23	5	1	3
1909	"M"	18	4	"89146"	57	3.53	1.1	5	1	4
1910	"M"	1	10	"94707"	53	3.64	1.23	5	1	4
1911	"F"	18	4	"92805"	31	3.55	0.96	5	1	4
1912	"M"	25	4	"91325"	947	2.49	1.07	5	1	2
1913	"M"	25	17	"95126"	44	4.3	0.76	5	3	4
1914	"F"	35	14	"95051"	23	3.74	1.36	5	1	4
1915	"M"	50	13	"01938"	38	3.61	0.79	5	2	4
1916	"M"	45	7	"90405"	391	3.94	0.85	5	1	4
1917	"M"	18	10	"92704"	97	3.9	1.23	5	1	4
1918	"F"	45	6	"95209"	23	3	1.45	5	1	3
1919	"M"	1	0	"94525"	55	3.56	1.08	5	1	4
1920	"F"	35	7	"80122"	601	3.39	0.98	5	1	4
1921	"M"	56	12	"92780"	85	3.26	0.98	5	1	3
1922	"F"	25	7	"94303"	429	3.46	0.82	5	1	3
1923	"M"	35	7	"90026"	58	3.28	1.42	5	1	4
1924	"F"	56	6	"90630"	86	3.15	1.29	5	1	3
1925	"M"	50	7	"92886"	305	3.65	1.04	5	1	4
1926	"F"	1	0	"95404"	585	4.09	0.95	5	1	4
1927	"M"	35	7	"94806"	22	3.95	1.09	5	1	4
1928	"M"	1	10	"94501"	212	3.84	0.87	5	1	4
1929	"F"	1	10	"91107"	27	3.56	1.34	5	1	4
1930	"M"	25	15	"94550"	324	3.17	0.94	5	1	3
1931	"M"	25	2	"94114"	86	3.62	1.03	5	1	4
1932	"M"	25	7	"94114"	78	3.67	1.14	5	1	4
1933	"M"	18	19	"94703"	30	3.47	0.86	5	1	3
1934	"M"	25	17	"95014"	59	3.08	1.06	5	1	3
1935	"M"	1	10	"90405"	58	3.48	1.03	5	1	4
1936	"M"	35	0	"90026"	28	3.71	0.94	5	2	4
1937	"M"	25	11	"92335"	295	3.18	1.13	5	1	3
1938	"F"	25	2	"91351"	175	3.13	0.93	5	1	3
1939	"F"	35	2	"94930"	221	3.78	1	5	1	4
1940	"M"	25	12	"95158"	64	4.67	0.59	5	2	5
1941	"M"	35	17	"94550"	1595	3.05	1.18	5	1	3
1942	"M"	35	5	"04901"	59	2.86	1.37	5	1	3
1943	"M"	18	4	"91501"	680	3.62	1.13	5	1	4
1944	"F"	18	4	"93107"	68	3.91	1.13	5	1	4
1945	"M"	25	20	"92866"	73	2.79	0.73	5	2	3
1946	"M"	25	14	"94110"	78	3.86	0.96	5	1	4
1947	"M"	25	7	"94041"	147	3.95	1.01	5	1	4
1948	"M"	1	10	"93111"	174	3.11	1.51	5	1	3
1949	"M"	18	17	"92595"	102	4.18	0.92	5	1	4
1950	"M"	25	12	"49024"	137	3.52	1.18	5	1	4
1951	"F"	18	4	"90630"	128	3.02	1.28	5	1	3
1952	"M"	35	1	"91030"	251	3.49	1.19	5	1	4
1953	"F"	25	2	"94566"	34	3.79	1.34	5	1	4
1954	"M"	25	16	"91402"	151	3.93	0.86	5	1	4
1955	"M"	1	19	"03109"	40	3.55	1.18	5	1	4
1956	"M"	35	0	"44280"	65	3.12	1.39	5	1	3
1957	"F"	18	4	"23185"	50	3.94	1.02	5	1	4
1958	"F"	25	1	"17055"	852	3.27	0.94	5	1	3
1959	"F"	50	13	"53092"	61	4.51	0.72	5	3	5
1960	"M"	45	7	"55555"	215	3.87	1.18	5	1	4
1961	"F"	50	3	"91911"	89	3.55	0.97	5	1	4
1962	"F"	18	1	"60914"	533	2.67	1.11	5	1	3
1963	"F"	50	9	"91941"	83	4.18	1.11	5	1	5
1964	"F"	25	6	"89523"	22	3.64	1.05	5	2	4
1965	"M"	56	17	"48304"	64	3.12	1.13	5	1	3
1966	"M"	25	20	"93637"	44	4.36	0.89	5	2	5
1967	"M"	50	7	"92116"	24	3.54	0.98	5	2	4
1968	"M"	25	11	"85258"	444	2.76	1.22	5	1	3
1969	"F"	25	3	"92116"	517	3.82	1.06	5	1	4
1970	"M"	50	13	"89052"	52	3.58	1.19	5	1	4
1971	"F"	25	14	"80230"	33	4.27	1.1	5	1	5
1972	"M"	45	17	"92111"	83	4.41	0.91	5	1	5
1973	"M"	25	1	"22903"	38	3.84	1.08	5	1	4
1974	"M"	35	17	"12159"	518	3.76	0.77	5	1	4
1975	"M"	18	4	"97361"	49	3.84	1.3	5	1	4
1976	"M"	35	5	"58703"	123	3.89	0.95	5	1	4
1977	"M"	56	6	"02726"	67	3.63	0.88	5	2	4
1978	"M"	1	10	"43357"	154	3.47	1.2	5	1	4
1979	"M"	56	17	"49506"	35	3.11	0.87	5	2	3
1980	"M"	35	7	"06460"	1260	3.48	1.03	5	1	4
1981	"M"	56	1	"80303"	67	3.03	1.36	5	1	3
1982	"M"	1	10	"80540"	155	3.43	1.13	5	1	4
1983	"M"	25	14	"92109"	546	4.14	1.01	5	1	4
1984	"M"	18	10	"92130"	283	3.57	0.9	5	1	4
1985	"M"	45	12	"92122"	160	3.58	0.98	5	1	3
1986	"M"	50	13	"91977"	22	4.59	0.67	5	3	5
1987	"M"	25	17	"62629"	47	3.62	1.13	5	1	4
1988	"F"	25	1	"85224"	629	3.52	0.89	5	1	4
1989	"M"	50	6	"02090"	27	3.33	1.62	5	1	4
1990	"M"	25	7	"85257"	35	3.86	1.03	5	1	4
1991	"M"	25	20	"48309"	24	4.29	1	5	2	5
1992	"M"	18	4	"85259"	92	2.92	1	5	1	3
1993	"M"	35	17	"99508"	20	3.75	1.07	5	1	4
1994	"M"	35	2	"89012"	29	4.1	1.01	5	2	4
1995	"M"	25	1	"85364"	86	3.9	0.96	5	1	4
1996	"M"	35	0	"85621"	177	3.99	1.01	5	1	4
1997	"M"	25	0	"84108"	40	4.08	0.69	5	3	4
1998	"F"	50	9	"24018"	356	3.87	0.73	5	1	4
1999	"F"	35	3	"02113"	87	3.82	0.87	5	2	4
2000	"M"	18	4	"44685"	98	3.79	0.91	5	1	4
2001	"M"	50	1	"48197"	49	3.59	1.19	5	1	4
2002	"F"	56	13	"02136-1522"	167	4.1	0.79	5	1	4
2003	"M"	1	10	"80014"	61	4.34	0.77	5	2	4
2004	"M"	45	19	"53572"	109	3.72	1.05	5	1	4
2005	"M"	18	4	"58601"	90	2.72	1.48	5	1	3
2006	"M"	35	0	"66048"	41	3.8	1.03	5	2	4
2007	"M"	50	16	"80442"	40	3.9	1.1	5	1	4
2008	"M"	25	3	"48220"	177	3.94	1.16	5	1	4
2009	"F"	35	7	"60625"	54	4.04	0.95	5	1	4
2010	"M"	18	4	"81520"	733	2.46	1.14	5	1	3
2011	"F"	35	3	"01545"	247	3.84	1.26	5	1	4
2012	"M"	25	4	"49456"	611	2.81	1	5	1	3
2013	"M"	45	0	"60543"	80	3.9	1.05	5	2	4
2014	"M"	18	4	"53233"	54	4.26	0.73	5	2	4
2015	"M"	18	4	"01003"	903	3.13	1.31	5	1	3
2016	"F"	56	2	"20783"	333	3.99	0.77	5	2	4
2017	"M"	25	17	"35808"	119	3.9	0.95	5	1	4
2018	"M"	35	16	"46214"	447	3.94	0.97	5	1	4
2019	"M"	50	1	"27705"	34	3.56	1.08	5	1	4
2020	"M"	25	7	"45011"	471	3.53	0.99	5	1	4
2021	"M"	25	0	"61364"	149	3.85	1.28	5	1	4
2022	"M"	25	7	"60137"	194	3.83	1.02	5	1	4
2023	"M"	18	4	"56001"	286	3.92	1.05	5	1	4
2024	"M"	1	19	"06614"	256	3.38	1.26	5	1	3
2025	"M"	56	13	"03440"	119	3.68	1.1	5	1	4
2026	"M"	50	16	"49277"	218	3.54	0.92	5	1	4
2027	"F"	25	9	"48021"	105	4.02	0.82	5	1	4
2028	"M"	45	6	"44131"	27	3.67	0.88	5	1	4
2029	"F"	25	12	"10011"	227	3.16	1.46	5	1	3
2030	"M"	25	4	"77345"	582	3.98	0.93	5	1	4
2031	"M"	35	20	"60640"	225	3.56	0.92	5	1	4
2032	"M"	50	14	"44614"	63	3.68	1.19	5	1	4
2033	"F"	45	20	"91436"	56	2.61	1.49	5	1	3
2034	"F"	45	2	"01851"	37	4.22	0.71	5	3	4
2035	"F"	18	0	"45212"	171	3.57	0.96	5	1	4
2036	"F"	25	14	"90046"	65	3.94	0.97	5	1	4
2037	"M"	56	14	"02468"	20	3.45	1.64	5	1	4
2038	"F"	45	1	"33301"	440	3.82	0.83	5	1	4
2039	"M"	50	16	"60060"	121	3.58	0.94	5	2	4
2040	"F"	25	7	"02494"	46	3.37	1.36	5	1	4
2041	"F"	25	20	"24015"	556	3.55	1.03	5	1	4
2042	"M"	1	10	"79358"	265	3.14	1.13	5	1	3
2043	"M"	25	14	"37931"	91	2.57	1.09	5	1	3
2044	"F"	45	0	"49408"	25	4.12	1.05	5	2	4
2045	"F"	1	0	"24179"	25	4.04	0.84	5	3	4
2046	"M"	35	1	"91711"	83	3.59	1.06	5	1	4
2047	"M"	1	10	"06437"	289	3.59	0.94	5	1	4
2048	"M"	50	6	"49456"	35	4.14	0.88	5	2	4
2049	"F"	50	0	"13210"	35	4.11	0.93	5	2	4
2050	"F"	35	3	"99504"	260	3.9	0.89	5	1	4
2051	"M"	35	7	"93906"	229	3.43	1.18	5	1	4
2052	"M"	1	10	"46033"	30	2.9	1.06	4	1	3
2053	"M"	45	11	"06416"	25	3.4	1.32	5	1	4
2054	"M"	25	12	"03110"	335	3.41	1.09	5	1	3
2055	"M"	50	11	"49008"	138	4.17	0.91	5	1	4
2056	"M"	25	4	"56301"	256	4.1	1.06	5	1	4
2057	"M"	35	1	"49417"	65	3.86	0.86	5	1	4
2058	"F"	56	1	"06437"	94	3.32	0.91	5	1	3.5
2059	"M"	35	0	"44130"	253	3.55	1.31	5	1	4
2060	"M"	1	1	"48304"	261	3.12	1.1	5	1	3
2061	"M"	56	1	"44107"	20	4.3	0.66	5	3	4
2062	"M"	18	4	"44646"	88	4.15	0.98	5	1	4
2063	"M"	25	4	"43138"	1323	2.95	1.01	5	1	3
2064	"M"	35	1	"01020"	247	4	1.11	5	1	4
2065	"M"	25	6	"46807"	31	4.45	0.62	5	3	5
2066	"F"	25	6	"53202"	29	4.07	0.84	5	2	4
2067	"M"	50	16	"06430"	199	3.57	0.89	5	1	3
2068	"F"	35	12	"43528"	125	3.95	1.05	5	1	4
2069	"M"	56	15	"79068"	75	3.91	0.84	5	2	4
2070	"F"	35	6	"13210"	104	4.41	0.87	5	1	5
2071	"M"	45	7	"01605"	238	3.41	0.89	5	1	3
2072	"F"	50	12	"21133"	205	4	0.99	5	1	4
2073	"F"	18	4	"13148"	645	3.7	1.36	5	1	4
2074	"M"	18	4	"48197"	36	3.47	1.34	5	1	4
2075	"F"	25	4	"13210"	43	3.33	1.21	5	1	4
2076	"M"	18	4	"13165"	83	3.48	1.12	5	1	4
2077	"M"	18	0	"55112"	684	3.23	1.2	5	1	3
2078	"M"	18	4	"13323"	102	3.74	0.82	5	1	4
2079	"M"	1	10	"45241"	96	3.47	1.31	5	1	4
2080	"M"	25	11	"37931"	32	4.28	0.89	5	1	4
2081	"M"	18	17	"49445"	49	3.12	1.07	5	1	3
2082	"M"	1	19	"48323"	71	4.34	0.75	5	3	5
2083	"M"	18	4	"64920"	40	4.35	0.95	5	1	5
2084	"M"	18	4	"23186"	155	3.95	0.63	5	2	4
2085	"M"	18	0	"06360"	272	3.66	1.07	5	1	4
2086	"M"	35	14	"48328"	30	3.7	0.99	5	2	4
2087	"M"	25	0	"37923-3112"	53	3.57	1.1	5	1	4
2088	"M"	50	7	"60618"	441	3.88	1.09	5	1	4
2089	"M"	35	17	"17601"	95	3.75	0.9	5	1	4
2090	"M"	35	17	"48313"	229	3.77	0.96	5	1	4
2091	"F"	35	20	"48044"	147	4.09	0.96	5	1	4
2092	"M"	56	1	"49006"	729	3.57	1.04	5	1	4
2093	"M"	18	0	"48322"	56	3.48	1.29	5	1	4
2094	"M"	35	2	"60061"	71	4.06	1.11	5	1	4
2095	"M"	56	13	"58504"	75	3.36	1.1	5	1	3
2096	"F"	25	17	"33990"	121	4.18	1.24	5	1	5
2097	"M"	18	5	"48504"	174	3.29	0.94	5	1	3
2098	"M"	35	20	"48067"	373	3.25	1.17	5	1	3
2099	"F"	18	0	"48823"	36	3.53	1.13	5	1	4
2100	"F"	25	0	"24017"	308	3.71	0.88	5	1	4
2101	"M"	25	16	"48309"	105	3.3	1.08	5	1	3
2102	"M"	25	11	"48825"	530	2.65	1.23	5	1	3
2103	"M"	35	12	"03062"	89	3.87	0.74	5	1	4
2104	"M"	45	15	"60035"	53	3.09	1.04	5	1	3
2105	"M"	25	1	"24060"	517	3.22	0.95	5	1	3
2106	"F"	18	20	"495321"	900	2.25	1.17	5	1	2
2107	"M"	25	1	"24060"	29	4.07	1.16	5	1	5
2108	"M"	1	10	"60462"	22	4.36	1.14	5	1	5
2109	"M"	25	16	"13090"	749	2.9	1.1	5	1	3
2110	"M"	50	11	"46802"	221	3.24	1.18	5	1	3
2111	"M"	56	13	"32806"	20	3.75	0.72	5	3	4
2112	"F"	45	12	"23116"	50	3.48	1.03	5	1	3.5
2113	"M"	25	6	"04456"	46	3.85	1.13	5	1	4
2114	"M"	18	18	"21740"	150	3.67	0.86	5	1	4
2115	"M"	35	17	"01519"	58	3.86	0.83	5	2	4
2116	"M"	18	4	"49546"	971	3.56	0.92	5	1	4
2117	"M"	56	13	"49307"	46	4.26	0.85	5	1	4
2118	"M"	25	14	"02148"	87	4.51	0.75	5	2	5
2119	"M"	35	4	"10036"	178	3.54	0.86	5	1	4
2120	"M"	1	0	"02780"	164	3.45	0.97	5	1	3
2121	"M"	56	13	"02356"	191	3.67	0.88	5	1	4
2122	"M"	35	12	"61614"	208	3.62	1.06	5	1	4
2123	"F"	35	0	"13064"	35	4.09	0.92	5	1	4
2124	"M"	25	0	"12306"	628	4.26	1.05	5	1	5
2125	"M"	35	3	"46033"	229	3.87	1.02	5	1	4
2126	"M"	56	14	"02632"	90	2.8	1.06	5	1	3
2127	"M"	18	4	"12309"	168	3.21	0.98	5	1	3
2128	"F"	45	1	"46737"	20	3.75	0.91	5	2	4
2129	"M"	25	5	"04103"	357	3.27	1.07	5	1	3
2130	"M"	45	0	"03060"	67	3.42	0.97	5	1	3
2131	"M"	25	0	"01701"	321	3.37	1.04	5	1	4
2132	"M"	56	14	"02632"	69	2.57	1.14	5	1	2
2133	"F"	1	10	"01607"	20	3.25	1.21	5	1	3
2134	"M"	18	10	"02780"	59	3.59	1.15	5	1	4
2135	"M"	50	1	"01778"	26	3.73	1.15	5	2	4
2136	"M"	35	18	"13027"	160	3.92	0.82	5	2	4
2137	"F"	1	10	"00681"	69	4.13	0.82	5	1	4
2138	"F"	18	4	"88119"	60	3.75	1.36	5	1	4
2139	"F"	50	3	"33615"	53	4.13	0.96	5	1	4
2140	"M"	45	14	"46804"	206	3.79	0.83	5	1	4
2141	"F"	50	16	"48706"	25	4.2	1.08	5	2	5
2142	"F"	45	14	"46804"	77	3.53	1.05	5	2	4
2143	"M"	18	4	"32607"	112	3.12	1.05	5	1	3
2144	"M"	18	0	"46517"	101	3.29	0.92	5	1	3
2145	"M"	18	10	"32750"	219	4.06	1.27	5	1	5
2146	"M"	18	2	"96002"	102	3.32	1.14	5	1	4
2147	"F"	18	0	"60641"	96	3.58	1	5	1	4
2148	"F"	18	0	"81301"	255	3.92	1	5	1	4
2149	"M"	25	0	"60089"	53	3.81	1	5	2	4
2150	"F"	18	4	"22904"	34	3.62	0.99	5	1	4
2151	"M"	56	13	"33316"	38	3.18	1.54	5	1	3.5
2152	"M"	18	4	"22807"	23	3.65	0.78	5	2	4
2153	"M"	18	16	"97405"	353	3.85	1.12	5	1	4
2154	"M"	25	12	"68508"	45	3.98	0.94	5	2	4
2155	"F"	1	10	"50246"	71	4.69	0.58	5	3	5
2156	"M"	18	19	"55912"	315	3.4	0.97	5	1	3
2157	"F"	18	3	"45244"	148	3.49	1.38	5	1	4
2158	"M"	25	12	"60618"	113	3.93	0.84	5	1	4
2159	"F"	50	14	"60618"	34	4.47	1.02	5	1	5
2160	"F"	18	19	"46556"	20	3.95	1.43	5	1	5
2161	"F"	35	2	"95521"	120	3.58	1.19	5	1	4
2162	"F"	1	10	"35810"	182	3.94	1.07	5	1	4
2163	"M"	18	0	"87122"	96	4.1	1.33	5	1	5
2164	"M"	35	0	"95826"	471	3.66	0.8	5	1	4
2165	"M"	25	7	"32836"	225	4.09	0.8	5	1	4
2166	"M"	1	10	"99203"	213	3.69	1	5	1	4
2167	"F"	25	6	"95833"	222	2.46	1.43	5	1	2
2168	"M"	1	10	"60202"	365	3.94	1.22	5	1	4
2169	"M"	1	0	"95451"	37	3.81	0.78	5	2	4
2170	"F"	50	16	"99114"	126	4.23	0.85	5	1	4
2171	"M"	35	0	"48103"	101	4.45	0.7	5	3	5
2172	"M"	18	20	"60641"	451	3.06	1.05	5	1	3
2173	"M"	50	13	"87502"	297	3.77	0.97	5	1	4
2174	"M"	50	12	"87505"	178	3.58	0.78	5	1	4
2175	"M"	25	4	"99217"	169	4.14	0.96	5	1	4
2176	"M"	1	19	"73505"	179	4.22	0.88	5	1	4
2177	"F"	35	20	"95451"	203	3.62	1.03	5	1	4
2178	"M"	45	14	"85251"	174	4.29	0.75	5	2	4
2179	"F"	25	0	"28304"	146	3.27	0.96	5	1	3
2180	"M"	25	12	"27713-9225"	409	2.84	1.32	5	1	3
2181	"M"	25	0	"45245"	915	3.33	1.25	5	1	4
2182	"F"	25	4	"60443"	24	3.67	1.05	5	1	4
2183	"F"	56	1	"11795"	35	3.69	0.8	5	1	4
2184	"M"	18	4	"45403"	30	4.23	0.63	5	3	4
2185	"M"	45	17	"27502"	293	4.28	0.71	5	1	4
2186	"M"	18	5	"41018"	292	3.44	1.15	5	1	3
2187	"M"	45	16	"60126"	137	3.73	1.05	5	1	4
2188	"F"	18	19	"60641"	405	3.06	1.01	5	1	3
2189	"M"	1	10	"60148"	35	3.6	0.91	5	2	4
2190	"F"	25	15	"27603"	130	3.89	0.93	5	1	4
2191	"M"	18	4	"45231"	38	3.18	1.33	5	1	3
2192	"F"	25	0	"27713"	121	3.83	0.91	5	1	4
2193	"M"	1	10	"41011"	27	4	1.21	5	1	4
2194	"M"	25	17	"45233"	107	2.87	1.15	5	1	3
2195	"M"	1	10	"60148"	258	3.41	1.41	5	1	4
2196	"M"	25	12	"45140"	36	3.97	0.91	5	2	4
2197	"F"	25	1	"27515"	56	4.11	0.97	5	1	4
2198	"F"	35	9	"46815"	67	3.64	0.95	5	2	4
2199	"M"	1	10	"60613"	129	3.07	1.28	5	1	3
2200	"M"	35	1	"60016"	76	3.11	1.14	5	1	3
2201	"M"	56	20	"46804"	65	4.35	0.76	5	3	5
2202	"F"	1	10	"11743"	71	3.28	1.49	5	1	4
2203	"M"	45	12	"53718"	539	4.05	0.96	5	1	4
2204	"M"	56	3	"94941"	33	3.52	1.37	5	1	4
2205	"F"	25	7	"10016"	509	3.08	0.83	5	1	3
2206	"M"	45	7	"11201"	156	3.74	1.06	5	1	4
2207	"M"	18	4	"07508"	21	4.24	0.77	5	3	4
2208	"M"	25	0	"10006"	265	3.51	1.06	5	1	4
2209	"M"	35	7	"10011"	23	3.43	0.95	5	2	3
2210	"M"	45	17	"88005-4313"	29	3.69	0.81	5	3	3
2211	"M"	45	6	"01950"	298	3.97	0.84	5	1	4
2212	"M"	18	4	"80521"	100	3.16	1.17	5	1	3
2213	"F"	25	0	"60622"	39	3.64	1.01	5	1	4
2214	"F"	25	1	"46807"	81	4.16	0.8	5	2	4
2215	"F"	25	0	"93940"	187	3.27	1.01	5	1	3
2216	"F"	25	20	"60612"	52	2.9	1.3	5	1	3
2217	"M"	1	10	"44906"	40	3.2	1.42	5	1	3
2218	"M"	35	17	"64153"	34	3.88	0.91	5	1	4
2219	"M"	25	6	"60060"	210	3.68	1.14	5	1	4
2220	"F"	50	3	"95451-9554"	29	4.03	0.98	5	2	4
2221	"M"	56	17	"94931"	162	3.6	1.26	5	1	4
2222	"F"	45	1	"13088"	219	3.51	1.35	5	1	4
2223	"M"	25	2	"60123"	528	3.09	0.93	5	1	3
2224	"M"	25	12	"60025"	38	4.24	0.68	5	3	4
2225	"M"	25	5	"96815"	399	3.34	1.06	5	1	3
2226	"F"	25	7	"27514"	52	3.67	0.98	5	2	4
2227	"M"	50	14	"60016"	48	3.98	0.91	5	2	4
2228	"M"	25	12	"60025"	61	3.95	1.04	5	1	4
2229	"M"	45	0	"61821"	39	3.49	0.85	5	1	3
2230	"F"	45	1	"60302"	233	3.19	0.99	5	1	3
2231	"M"	50	11	"85726"	436	3.67	0.95	5	1	4
2232	"M"	25	14	"60061"	318	4.05	0.94	5	1	4
2233	"F"	35	3	"60187"	207	3.34	1.1	5	1	3
2234	"M"	56	1	"85718"	21	3.9	0.77	5	3	4
2235	"M"	1	10	"46324"	142	3.91	1.04	5	1	4
2236	"M"	1	10	"96782"	95	3.69	0.9	5	2	4
2237	"F"	35	6	"14905"	442	3.92	0.85	5	1	4
2238	"F"	25	4	"32607"	88	3.75	1.17	5	1	4
2239	"M"	18	10	"60148"	119	4.09	0.94	5	1	4
2240	"M"	45	12	"64117"	99	4.28	0.82	5	2	4
2241	"M"	45	5	"60647"	128	4.25	0.66	5	3	4
2242	"M"	18	4	"60115"	332	3.65	1.18	5	1	4
2243	"M"	45	2	"86701"	60	4.68	0.68	5	1	5
2244	"M"	1	10	"60565"	429	3.4	1.71	5	1	4
2245	"M"	1	10	"60007"	51	3.1	1.24	5	1	3
2246	"M"	25	0	"60622"	172	3.67	1.16	5	1	4
2247	"M"	45	2	"60613"	257	3.92	0.97	5	1	4
2248	"F"	35	12	"46755"	107	3.75	1.12	5	1	4
2249	"M"	25	5	"60466"	70	3.93	0.87	5	1	4
2250	"M"	18	19	"60010"	67	3.07	1.45	5	1	3
2251	"M"	35	14	"60626"	413	3.66	0.99	5	1	4
2252	"F"	18	1	"01562"	23	3.48	1.31	5	1	3
2253	"F"	50	0	"46815"	31	4.1	1.04	5	1	4
2254	"M"	35	5	"33317"	84	3.96	0.78	5	1	4
2255	"F"	35	6	"44303"	175	3.67	1.18	5	1	4
2256	"F"	45	15	"59840"	68	4	0.95	5	2	4
2257	"F"	18	4	"59715"	35	3.54	0.98	5	2	4
2258	"F"	18	4	"10033"	358	3.45	0.94	5	1	4
2259	"F"	56	16	"70503"	229	4.47	0.74	5	1	5
2260	"F"	25	20	"46835"	25	3.64	0.7	5	2	4
2261	"M"	25	5	"33025"	242	3.4	1.14	5	1	3
2262	"M"	45	17	"48116"	133	3.68	1.03	5	1	4
2263	"M"	25	6	"70508"	236	3.71	0.93	5	1	4
2264	"F"	45	7	"37877"	300	3.63	0.78	5	2	4
2265	"M"	56	13	"60506"	232	3.64	0.87	5	2	4
2266	"F"	50	2	"48118"	101	4.05	0.98	5	1	4
2267	"F"	56	13	"37774"	53	3.55	0.97	5	1	4
2268	"F"	35	1	"46774"	23	4.26	0.45	5	4	4
2269	"F"	45	0	"11217"	25	3.36	1.22	5	1	3
2270	"M"	18	1	"14620"	103	3.45	1.11	5	1	4
2271	"M"	50	14	"13210"	329	4.11	0.7	5	2	4
2272	"M"	25	0	"71731"	127	3.92	0.99	5	1	4
2273	"M"	25	6	"23235"	71	3.85	0.9	5	2	4
2274	"M"	18	2	"31401"	40	3.77	1.19	5	1	4
2275	"M"	56	7	"39211"	37	3.86	0.98	5	2	4
2276	"M"	56	13	"44143"	108	4.32	0.77	5	2	4
2277	"F"	45	9	"13035"	28	3.39	1.1	5	1	3
2278	"M"	50	17	"01536"	67	3.42	1.45	5	1	4
2279	"M"	50	7	"08816"	420	3.64	1.09	5	1	4
2280	"M"	56	6	"74105"	76	4.11	0.64	5	2	4
2281	"M"	45	11	"48104"	77	4.05	0.97	5	1	4
2282	"M"	50	2	"32117"	188	4.03	0.86	5	2	4
2283	"M"	35	18	"44708"	43	3.7	1.1	5	1	4
2284	"M"	25	20	"90024"	52	3.88	1.02	5	1	4
2285	"F"	1	10	"13090"	52	3.63	1.01	5	2	4
2286	"M"	35	17	"82604"	45	3.6	1.19	5	1	4
2287	"M"	56	0	"06082"	27	4.44	0.75	5	3	5
2288	"M"	1	10	"13066"	535	3.03	1.3	5	1	3
2289	"F"	50	1	"52002"	37	4.05	1.29	5	1	5
2290	"M"	25	0	"61021"	165	3.34	0.73	5	2	3
2291	"M"	45	1	"13214"	41	4	0.77	5	2	4
2292	"M"	50	15	"13039"	20	3.1	1.12	5	1	3
2293	"F"	56	3	"48130"	283	4.32	0.88	5	1	5
2294	"M"	56	13	"48108"	62	4.11	0.63	5	3	4
2295	"M"	45	11	"72316"	22	4.41	0.5	5	4	4
